trip_id,duration,start_time,end_time,start_station,start_lat,start_lon,end_station,end_lat,end_lon,bike_id,plan_duration,trip_route_category,passholder_type,bike_type
124683154,16,7/1/2019 8:57,7/1/2019 9:13,4323,33.99958,-118.44136,4380,33.982922,-118.410927,16015,30,One Way,Monthly Pass,smart
124689869,151,7/1/2019 8:57,7/1/2019 11:28,4248,34.028351,-118.288673,4248,34.028351,-118.288673,6148,30,Round Trip,Monthly Pass,standard
124682924,7,7/1/2019 9:00,7/1/2019 9:07,3030,34.051941,-118.24353,3005,34.0485,-118.258537,16750,30,One Way,Monthly Pass,electric
124682923,8,7/1/2019 9:01,7/1/2019 9:09,3082,34.04652,-118.237411,3030,34.051941,-118.24353,18275,30,One Way,Monthly Pass,electric
124683606,21,7/1/2019 9:01,7/1/2019 9:22,4344,34.014309,-118.491341,4344,34.014309,-118.491341,15535,1,Round Trip,Walk-up,smart
124683607,20,7/1/2019 9:01,7/1/2019 9:21,4344,34.014309,-118.491341,4344,34.014309,-118.491341,15189,1,Round Trip,Walk-up,smart
124682922,4,7/1/2019 9:03,7/1/2019 9:07,3058,34.035801,-118.23317,3000,,,12205,30,One Way,Monthly Pass,standard
124683150,11,7/1/2019 9:03,7/1/2019 9:14,3042,34.049301,-118.238808,3018,34.043732,-118.260139,6107,30,One Way,Monthly Pass,standard
124682921,1,7/1/2019 9:04,7/1/2019 9:05,4345,33.99556,-118.481552,4345,33.99556,-118.481552,16075,1,Round Trip,Walk-up,smart
124683375,16,7/1/2019 9:04,7/1/2019 9:20,4331,34.00351,-118.43438,4409,33.986511,-118.441917,15267,30,One Way,Monthly Pass,smart
124684755,42,7/1/2019 9:05,7/1/2019 9:47,4345,33.99556,-118.481552,4345,33.99556,-118.481552,15646,1,Round Trip,Walk-up,smart
124683598,17,7/1/2019 9:06,7/1/2019 9:23,3052,34.051102,-118.264557,3037,34.034801,-118.231277,11991,30,One Way,Monthly Pass,standard
124683599,14,7/1/2019 9:06,7/1/2019 9:20,4331,34.00351,-118.43438,4409,33.986511,-118.441917,16158,30,One Way,Monthly Pass,smart
124683597,15,7/1/2019 9:07,7/1/2019 9:22,3065,34.060558,-118.238327,3023,34.050911,-118.240967,18530,30,One Way,Monthly Pass,electric
124683372,9,7/1/2019 9:08,7/1/2019 9:17,3019,34.038609,-118.260857,3032,34.049889,-118.255882,18984,30,One Way,Monthly Pass,electric
124684050,25,7/1/2019 9:08,7/1/2019 9:33,3058,34.035801,-118.23317,3040,34.05357,-118.266357,12311,30,One Way,Monthly Pass,standard
124683146,4,7/1/2019 9:09,7/1/2019 9:13,3034,34.042061,-118.263382,3005,34.0485,-118.258537,17361,30,One Way,Monthly Pass,electric
124683369,7,7/1/2019 9:09,7/1/2019 9:16,3054,34.039219,-118.236488,3022,34.04607,-118.233093,12260,30,One Way,Monthly Pass,standard
124684281,27,7/1/2019 9:09,7/1/2019 9:36,4345,33.99556,-118.481552,4345,33.99556,-118.481552,15861,1,Round Trip,Walk-up,smart
